wall_ts,relative_s,phase,arbitration_id_hex,dlc,data_hex,note
1780533364.694912,477.766194,recovery,300,8,064E1453991A9729,background_noise
1780533364.745201,477.816482,recovery,100,8,2E00DF042D564B00,engine_cluster_state
1780533364.745342,477.816624,recovery,120,8,0000000000000000,body_status
1780533364.745421,477.816702,recovery,188,8,00002E0000000000,display_speed
1780533364.795693,477.866975,recovery,100,8,2E00E1042D564B00,engine_cluster_state
1780533364.795747,477.867028,recovery,120,8,0000000000000000,body_status
1780533364.795766,477.867048,recovery,188,8,00002E0000000000,display_speed
1780533364.846072,477.917354,recovery,100,8,2E00E4042D564B00,engine_cluster_state
1780533364.846134,477.917416,recovery,120,8,0000000000000000,body_status
1780533364.846159,477.917440,recovery,188,8,00002E0000000000,display_speed
1780533364.896626,477.967907,recovery,100,8,2E00E7042D564B00,engine_cluster_state
1780533364.896704,477.967986,recovery,120,8,0000000000000000,body_status
1780533364.896755,477.968036,recovery,188,8,00002E0000000000,display_speed
1780533364.947027,478.018308,recovery,100,8,2E00EA042D564B00,engine_cluster_state
1780533364.947100,478.018382,recovery,120,8,0000000000000000,body_status
1780533364.947130,478.018411,recovery,188,8,00002E0000000000,display_speed
1780533364.997473,478.068754,recovery,100,8,2E00ED042D564B00,engine_cluster_state
1780533364.997585,478.068866,recovery,120,8,0000000000000000,body_status
1780533364.997622,478.068903,recovery,188,8,00002E0000000000,display_speed
1780533365.047861,478.119143,recovery,100,8,2E00F0042C564B00,engine_cluster_state
1780533365.047918,478.119199,recovery,120,8,0000000000000000,body_status
1780533365.047938,478.119219,recovery,188,8,00002E0000000000,display_speed
1780533365.098215,478.169496,recovery,100,8,2E00F3042C564B00,engine_cluster_state
1780533365.098448,478.169729,recovery,120,8,0000000000000000,body_status
1780533365.098535,478.169816,recovery,188,8,00002E0000000000,display_speed
1780533365.098592,478.169873,recovery,300,8,4E532EDF649BBC28,background_noise
1780533365.148891,478.220172,recovery,100,8,2E00F6042C564B00,engine_cluster_state
1780533365.148941,478.220223,recovery,120,8,0000000000000000,body_status
1780533365.148962,478.220244,recovery,188,8,00002E0000000000,display_speed
1780533365.199231,478.270513,recovery,100,8,2E00F9042C564B00,engine_cluster_state
1780533365.199317,478.270599,recovery,120,8,0000000000000000,body_status
1780533365.199353,478.270634,recovery,188,8,00002E0000000000,display_speed
1780533365.249639,478.320920,recovery,100,8,2D00FC042C564B00,engine_cluster_state
1780533365.249700,478.320981,recovery,120,8,0000000000000000,body_status
1780533365.249728,478.321010,recovery,188,8,00002D0000000000,display_speed
1780533365.299976,478.371258,recovery,100,8,2D00FF042C564B00,engine_cluster_state
1780533365.300045,478.371327,recovery,120,8,0000000000000000,body_status
1780533365.300083,478.371364,recovery,188,8,00002D0000000000,display_speed
1780533365.350342,478.421623,recovery,100,8,2D0002052C564B00,engine_cluster_state
1780533365.350403,478.421685,recovery,120,8,0000000000000000,body_status
1780533365.350425,478.421707,recovery,188,8,00002D0000000000,display_speed
1780533365.400661,478.471942,recovery,100,8,2D0005052C564B00,engine_cluster_state
1780533365.400711,478.471992,recovery,120,8,0000000000000000,body_status
1780533365.400731,478.472012,recovery,188,8,00002D0000000000,display_speed
1780533365.451036,478.522318,recovery,100,8,2D0008052B564B00,engine_cluster_state
1780533365.451104,478.522386,recovery,120,8,0000000000000000,body_status
1780533365.451141,478.522422,recovery,188,8,00002D0000000000,display_speed
1780533365.501396,478.572678,recovery,100,8,2D000C052B564B00,engine_cluster_state
1780533365.501442,478.572723,recovery,120,8,0000000000000000,body_status
1780533365.501462,478.572743,recovery,188,8,00002D0000000000,display_speed
1780533365.501524,478.572805,recovery,300,8,E5C3AFEAB5117F3A,background_noise
1780533365.551780,478.623061,recovery,100,8,2D000F052B564B00,engine_cluster_state
1780533365.551830,478.623111,recovery,120,8,0000000000000000,body_status
1780533365.551850,478.623132,recovery,188,8,00002D0000000000,display_speed
1780533365.602095,478.673377,recovery,100,8,2D0012052B564B00,engine_cluster_state
1780533365.602159,478.673440,recovery,120,8,0000000000000000,body_status
1780533365.602209,478.673491,recovery,188,8,00002D0000000000,display_speed
1780533365.652437,478.723718,recovery,100,8,2D0015052B564B00,engine_cluster_state
1780533365.652525,478.723806,recovery,120,8,0000000000000000,body_status
1780533365.652564,478.723845,recovery,188,8,00002D0000000000,display_speed
1780533365.703629,478.774911,recovery,100,8,2D0018052B564B00,engine_cluster_state
1780533365.703693,478.774975,recovery,120,8,0000000000000000,body_status
1780533365.703726,478.775007,recovery,188,8,00002D0000000000,display_speed
1780533365.753984,478.825265,recovery,100,8,2D001C052B564B00,engine_cluster_state
1780533365.754047,478.825328,recovery,120,8,0000000000000000,body_status
1780533365.754092,478.825373,recovery,188,8,00002D0000000000,display_speed
1780533365.804354,478.875635,recovery,100,8,2D001F052A564B00,engine_cluster_state
1780533365.804524,478.875805,recovery,120,8,0000000000000000,body_status
1780533365.804550,478.875832,recovery,188,8,00002D0000000000,display_speed
1780533365.854817,478.926099,recovery,100,8,2D0022052A564B00,engine_cluster_state
1780533365.854865,478.926146,recovery,120,8,0000000000000000,body_status
1780533365.854886,478.926167,recovery,188,8,00002D0000000000,display_speed
1780533365.905111,478.976392,recovery,100,8,2D0026052A564B00,engine_cluster_state
1780533365.905158,478.976439,recovery,120,8,0000000000000000,body_status
1780533365.905178,478.976459,recovery,188,8,00002D0000000000,display_speed
1780533365.905205,478.976486,recovery,300,8,D5DEDF2BEFEAF7C8,background_noise
1780533365.955433,479.026715,recovery,100,8,2D0029052A564B00,engine_cluster_state
1780533365.955481,479.026763,recovery,120,8,0000000000000000,body_status
1780533365.955565,479.026847,recovery,188,8,00002D0000000000,display_speed
1780533366.005808,479.077089,recovery,100,8,2D002C052A564B00,engine_cluster_state
1780533366.005861,479.077142,recovery,120,8,0000000000000000,body_status
1780533366.005883,479.077165,recovery,188,8,00002D0000000000,display_speed
1780533366.056103,479.127385,recovery,100,8,2D0030052A564B00,engine_cluster_state
1780533366.056150,479.127432,recovery,120,8,0000000000000000,body_status
1780533366.056186,479.127468,recovery,188,8,00002D0000000000,display_speed
1780533366.106579,479.177860,recovery,100,8,2D0033052A564B00,engine_cluster_state
1780533366.106631,479.177912,recovery,120,8,0000000000000000,body_status
1780533366.106679,479.177961,recovery,188,8,00002D0000000000,display_speed
1780533366.157002,479.228284,recovery,100,8,2D00370529564B00,engine_cluster_state
1780533366.157080,479.228362,recovery,120,8,0000000000000000,body_status
1780533366.157116,479.228398,recovery,188,8,00002D0000000000,display_speed
1780533366.207399,479.278680,recovery,100,8,2D003A0529564B00,engine_cluster_state
1780533366.207451,479.278732,recovery,120,8,0000000000000000,body_status
1780533366.207471,479.278753,recovery,188,8,00002D0000000000,display_speed
1780533366.257707,479.328989,recovery,100,8,2D003D0529564B00,engine_cluster_state
1780533366.257757,479.329039,recovery,120,8,0000000000000000,body_status
1780533366.257777,479.329059,recovery,188,8,00002D0000000000,display_speed
1780533366.308000,479.379281,recovery,100,8,2C00410529564B00,engine_cluster_state
1780533366.308047,479.379328,recovery,120,8,0000000000000000,body_status
1780533366.308067,479.379348,recovery,188,8,00002C0000000000,display_speed
1780533366.308147,479.379429,recovery,300,8,24E04526131964A9,background_noise
1780533366.358373,479.429655,recovery,100,8,2C00440529564B00,engine_cluster_state
1780533366.358421,479.429703,recovery,120,8,0000000000000000,body_status
1780533366.358440,479.429722,recovery,188,8,00002C0000000000,display_speed
1780533366.408676,479.479958,recovery,100,8,2C00480529564B00,engine_cluster_state
1780533366.408726,479.480007,recovery,120,8,0000000000000000,body_status
1780533366.408745,479.480026,recovery,188,8,00002C0000000000,display_speed
1780533366.458946,479.530227,recovery,100,8,2C004B0529564B00,engine_cluster_state
1780533366.459013,479.530295,recovery,120,8,0000000000000000,body_status
1780533366.459049,479.530330,recovery,188,8,00002C0000000000,display_speed
1780533366.509333,479.580614,recovery,100,8,2C004F0529564B00,engine_cluster_state
1780533366.509475,479.580756,recovery,120,8,0000000000000000,body_status
1780533366.509532,479.580813,recovery,188,8,00002C0000000000,display_speed
1780533366.559745,479.631027,recovery,100,8,2C00530528564B00,engine_cluster_state
1780533366.559794,479.631075,recovery,120,8,0000000000000000,body_status
1780533366.559815,479.631096,recovery,188,8,00002C0000000000,display_speed
1780533366.610054,479.681335,recovery,100,8,2C00560528564B00,engine_cluster_state
1780533366.610104,479.681386,recovery,120,8,0000000000000000,body_status
1780533366.610124,479.681406,recovery,188,8,00002C0000000000,display_speed
1780533366.660431,479.731713,recovery,100,8,2C005A0528564B00,engine_cluster_state
1780533366.660480,479.731762,recovery,120,8,0000000000000000,body_status
1780533366.660542,479.731824,recovery,188,8,00002C0000000000,display_speed
1780533366.710850,479.782132,recovery,100,8,2C005D0528564B00,engine_cluster_state
1780533366.710918,479.782199,recovery,120,8,0000000000000000,body_status
1780533366.710946,479.782227,recovery,188,8,00002C0000000000,display_speed
1780533366.710993,479.782274,recovery,300,8,A48C26D651F62B1D,background_noise
1780533366.761305,479.832586,recovery,100,8,2C00610528564B00,engine_cluster_state
1780533366.761383,479.832664,recovery,120,8,0000000000000000,body_status
1780533366.761422,479.832703,recovery,188,8,00002C0000000000,display_speed
1780533366.811681,479.882962,recovery,100,8,2C00650528564B00,engine_cluster_state
1780533366.811765,479.883046,recovery,120,8,0000000000000000,body_status
1780533366.811800,479.883081,recovery,188,8,00002C0000000000,display_speed
1780533366.862100,479.933382,recovery,100,8,2C00680528564B00,engine_cluster_state
1780533366.862149,479.933431,recovery,120,8,0000000000000000,body_status
1780533366.862170,479.933451,recovery,188,8,00002C0000000000,display_speed
1780533366.912529,479.983811,recovery,100,8,2C006C0527564B00,engine_cluster_state
1780533366.912585,479.983867,recovery,120,8,0000000000000000,body_status
1780533366.912606,479.983888,recovery,188,8,00002C0000000000,display_speed
1780533366.962947,480.034228,recovery,100,8,2C00700527564B00,engine_cluster_state
1780533366.963041,480.034322,recovery,120,8,0000000000000000,body_status
1780533366.963073,480.034354,recovery,188,8,00002C0000000000,display_speed
1780533367.013399,480.084681,recovery,100,8,2C00730527564B00,engine_cluster_state
1780533367.013451,480.084732,recovery,120,8,0000000000000000,body_status
1780533367.013472,480.084753,recovery,188,8,00002C0000000000,display_speed
1780533367.063714,480.134995,recovery,100,8,2C00770527564B00,engine_cluster_state
1780533367.063767,480.135048,recovery,120,8,0000000000000000,body_status
1780533367.063787,480.135068,recovery,188,8,00002C0000000000,display_speed
1780533367.114066,480.185347,recovery,100,8,2C007B0527564B00,engine_cluster_state
1780533367.114116,480.185397,recovery,120,8,0000000000000000,body_status
1780533367.114139,480.185420,recovery,188,8,00002C0000000000,display_speed
1780533367.114169,480.185450,recovery,300,8,7FBB6CBE79F02EC9,background_noise
1780533367.164565,480.235846,recovery,100,8,2B007F0527564B00,engine_cluster_state
1780533367.164654,480.235936,recovery,120,8,0000000000000000,body_status
1780533367.164691,480.235972,recovery,188,8,00002B0000000000,display_speed
1780533367.215097,480.286379,recovery,100,8,2B00820527564B00,engine_cluster_state
1780533367.215149,480.286431,recovery,120,8,0000000000000000,body_status
1780533367.215169,480.286450,recovery,188,8,00002B0000000000,display_speed
1780533367.265563,480.336844,recovery,100,8,2B00860526564B00,engine_cluster_state
1780533367.265634,480.336915,recovery,120,8,0000000000000000,body_status
1780533367.265662,480.336943,recovery,188,8,00002B0000000000,display_speed
1780533367.315932,480.387213,recovery,100,8,2B008A0526564B00,engine_cluster_state
1780533367.316004,480.387285,recovery,120,8,0000000000000000,body_status
1780533367.316033,480.387315,recovery,188,8,00002B0000000000,display_speed
1780533367.366295,480.437577,recovery,100,8,2B008E0526564B00,engine_cluster_state
1780533367.366347,480.437628,recovery,120,8,0000000000000000,body_status
1780533367.366366,480.437648,recovery,188,8,00002B0000000000,display_speed
1780533367.416671,480.487952,recovery,100,8,2B00920526564B00,engine_cluster_state
1780533367.416732,480.488013,recovery,120,8,0000000000000000,body_status
1780533367.416756,480.488038,recovery,188,8,00002B0000000000,display_speed
1780533367.467062,480.538343,recovery,100,8,2B00960526564B00,engine_cluster_state
1780533367.467124,480.538405,recovery,120,8,0000000000000000,body_status
1780533367.467146,480.538427,recovery,188,8,00002B0000000000,display_speed
1780533367.517382,480.588664,recovery,100,8,2B00990526564B00,engine_cluster_state
1780533367.517453,480.588734,recovery,120,8,0000000000000000,body_status
1780533367.517475,480.588756,recovery,188,8,00002B0000000000,display_speed
1780533367.517534,480.588815,recovery,300,8,01A2D084E9DFAD76,background_noise
1780533367.567759,480.639041,recovery,100,8,2B009D0526564B00,engine_cluster_state
1780533367.567812,480.639093,recovery,120,8,0000000000000000,body_status
1780533367.567832,480.639113,recovery,188,8,00002B0000000000,display_speed
1780533367.618112,480.689394,recovery,100,8,2B00A10525564B00,engine_cluster_state
1780533367.618165,480.689446,recovery,120,8,0000000000000000,body_status
1780533367.618185,480.689466,recovery,188,8,00002B0000000000,display_speed
1780533367.668515,480.739796,recovery,100,8,2B00A50525564B00,engine_cluster_state
